OID_,Id,Shape_Length,Shape_Area,sum_Total_True_ton,sum_Total_Pred_ton,Point_Count,Error
2185,0,800.000000000000000,40000.000000000000000,0.000000000000000,145.470486842040401,3,
2186,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
2187,0,800.000000000000000,40000.000000000000000,1907.836013044727679,2279.860857675806074,13,19.499833428417233
2188,0,800.000000000000000,40000.000000000000000,1261.592395371818839,592.054967720382933,3,53.070819870795795
2189,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
2190,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
2191,0,800.000000000000000,40000.000000000000000,965.811451555259964,1047.845710639081517,8,8.493817188822996
2192,0,800.000000000000000,40000.000000000000000,0.000000000000000,84.983144091344698,1,
2193,0,800.000000000000000,40000.000000000000000,0.000000000000000,151.476088006543421,4,
2194,0,800.000000000000000,40000.000000000000000,713.181936079727961,503.744200481162977,1,29.366662979410002
2195,0,800.000000000000000,40000.000000000000000,0.000000000000000,33.511897094843903,1,
2196,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
2197,0,800.000000000000000,40000.000000000000000,1499.728747137102118,1739.550917269629736,12,15.991036418441313
2198,0,311.110929676710100,1210.042623634016081,0.000000000000000,0.000000000000000,0,
2199,0,800.000000000000000,40000.000000000000000,864.610977302136007,658.337616847615550,7,23.857360809616321
2200,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
2201,0,800.000000000000000,40000.000000000000000,1095.046474814495923,1388.439459341815109,10,26.792742707748619
2202,0,800.000000000000000,40000.000000000000000,426.789865690677004,297.899189004020968,2,30.200032158231160
2203,0,800.000000000000000,40000.000000000000000,1422.010021745627910,1110.325268624562113,8,21.918604535462311
2204,0,800.000000000000000,40000.000000000000000,1900.525413543912009,2179.956348606932806,14,14.702825496132968
2205,0,800.000000000000000,40000.000000000000000,1025.316851770179028,949.233551543560907,8,7.420467155617560
2206,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
2207,0,800.000000000000000,40000.000000000000000,1187.220673819439753,1369.648410958300019,11,15.365950169311580
2208,0,574.636257018861897,17003.660019244794967,0.000000000000000,0.000000000000000,0,
2209,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
2210,0,800.000000000000000,40000.000000000000000,457.664616041246973,423.944423222608975,3,7.367882863725468
2211,0,800.000000000000000,40000.000000000000000,295.637062246271967,618.714501474436588,9,109.281778398621171
2212,0,800.000000000000000,40000.000000000000000,1413.408512391480144,790.792317663940025,5,44.050689469393149
2213,0,800.000000000000000,40000.000000000000000,318.165554421000024,260.537917167721105,3,18.112468949742251
2214,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
2215,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
2216,0,800.000000000000000,40000.000000000000000,2157.243538209570033,1269.067871369463774,19,41.171784785006622
2217,0,800.000000000000000,40000.000000000000000,692.899364639700025,1007.260370924533959,6,45.368926907343635
2218,0,800.000000000000000,40000.000000000000000,0.000000000000000,13.514286589345001,3,
2219,0,800.000000000000000,40000.000000000000000,2013.487436304063067,1873.775081509861820,13,6.938824264563369
2220,0,800.000000000000000,40000.000000000000000,612.200256195456063,874.337610900784966,6,42.818890069467201
2221,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
2222,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
2223,0,800.000000000000000,40000.000000000000000,0.000000000000000,15.935267303704700,1,
2224,0,800.000000000000000,40000.000000000000000,1168.316239509764955,682.503002722701126,14,41.582340496346696
2225,0,800.000000000000000,40000.000000000000000,223.002094366800009,122.512576357434995,1,45.062140916074576
2226,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
2227,0,800.000000000000000,40000.000000000000000,2572.191206763435275,2171.208586632687911,11,15.589145125618408
2228,0,800.000000000000000,40000.000000000000000,581.328313559351955,534.211075514520530,5,8.105099467174135
2229,0,800.000000000000000,40000.000000000000000,958.378048409700114,812.129231009139176,7,15.260034142397277
2230,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
2231,0,800.000000000000000,40000.000000000000000,2337.380523384587832,2436.293257769981210,16,4.231777128106003
2232,0,800.000000000000000,40000.000000000000000,0.000000000000000,19.216427354718299,1,
2233,0,800.000000000000000,40000.000000000000000,383.138836416864024,501.870861054965587,5,30.989295094303188
2234,0,800.000000000000000,40000.000000000000000,525.179399699835017,595.557252576075939,5,13.400726097875356
2235,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
2236,0,716.667986411695892,29227.608387533553469,0.000000000000000,0.000000000000000,0,
2237,0,800.000000000000000,40000.000000000000000,710.208574821504044,532.650460101580052,4,25.000840740982248
2238,0,800.000000000000000,40000.000000000000000,650.868655009536042,796.987461251081299,6,22.449814585003242
2239,0,800.000000000000000,40000.000000000000000,93.491683389814000,88.107815418857300,1,5.758659782077769
2240,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
2241,0,800.000000000000000,40000.000000000000000,941.175029701403901,1135.554550085775190,8,20.652855659168935
2242,0,800.000000000000000,40000.000000000000000,1800.644212244214259,1963.156180040939944,15,9.025212570682166
2243,0,800.000000000000000,40000.000000000000000,2115.060912664776424,1676.945280523956399,12,20.714090526538822
2244,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
2245,0,606.906342083121785,20681.384935328314896,0.000000000000000,0.000000000000000,0,
2246,0,800.000000000000000,40000.000000000000000,751.092292122084018,814.743778823870002,6,8.474522687744471
2247,0,800.000000000000000,40000.000000000000000,1527.239079631547611,1536.969315196287425,15,0.637112793570426
2248,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
2249,0,800.000000000000000,40000.000000000000000,0.000000000000000,3.846393324999730,1,
2250,0,776.378531537977892,37637.152095616198494,0.000000000000000,0.000000000000000,0,
2251,0,800.000000000000000,40000.000000000000000,1596.882613832206289,1486.847364331636527,10,6.890628562640972
2252,0,800.000000000000000,40000.000000000000000,1344.808820505311814,1452.010587042601173,8,7.971524643704248
2253,0,800.000000000000000,40000.000000000000000,0.000000000000000,-12.122354919286970,2,
2254,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
2255,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
2256,0,800.000000000000000,40000.000000000000000,2224.779105476997302,1819.506586114765469,10,18.216303738403752
2257,0,800.000000000000000,40000.000000000000000,1881.724153125401926,2107.370702373061249,15,11.991478606089920
2258,0,800.000000000000000,40000.000000000000000,271.850172180480001,351.260665197883498,3,29.211124782618587
2259,0,800.000000000000000,40000.000000000000000,434.535509594736027,588.155341453659958,4,35.352653227855988
2260,0,800.000000000000000,40000.000000000000000,501.831409418883027,102.401445923960893,16,79.594452638478529
2261,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
2262,0,800.000000000000000,40000.000000000000000,468.790895320721972,513.783186935631647,7,9.597518224864057
2263,0,800.000000000000000,40000.000000000000000,0.000000000000000,5.560131601079570,1,
2264,0,800.000000000000000,40000.000000000000000,691.003832214649947,692.728484042188711,6,0.249586434565970
2265,0,800.000000000000000,40000.000000000000000,387.125419718195985,290.012646281050820,3,25.085610112566986
2266,0,800.000000000000000,40000.000000000000000,97.059006786312011,312.702020972603577,4,222.177231486674515
2267,0,800.000000000000000,40000.000000000000000,0.000000000000000,81.161666431990199,2,
2268,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
2269,0,800.000000000000000,40000.000000000000000,1140.177851055395877,1290.818189516080793,10,13.212003576568865
2270,0,800.000000000000000,40000.000000000000000,188.383674003191999,185.986397723959982,1,1.272549912786708
2271,0,413.016375944622268,1301.479375945884158,0.000000000000000,0.000000000000000,0,
2272,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
2273,0,800.000000000000000,40000.000000000000000,216.205840062288019,296.375741601189986,3,37.080358937485379
2274,0,800.000000000000000,40000.000000000000000,671.236304044067992,797.875640646351485,8,18.866580344255244
2275,0,418.574815755477459,1778.541379886204368,0.000000000000000,0.000000000000000,0,
2276,0,800.000000000000000,40000.000000000000000,801.214667617859959,888.055730136907528,7,10.838676078814185
2277,0,707.481140259484846,25413.638188733402785,0.000000000000000,0.000000000000000,0,
2278,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
2279,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
2280,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
2281,0,800.000000000000000,40000.000000000000000,0.000000000000000,1.563644579601790,1,
2282,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
2283,0,800.000000000000000,40000.000000000000000,1415.426150388131873,1174.406573916314983,10,17.028057338471918
2284,0,800.000000000000000,40000.000000000000000,515.559603881339967,483.600605043592907,3,6.198895064149105
2285,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
2286,0,800.000000000000000,40000.000000000000000,0.000000000000000,22.340888049867601,1,
2287,0,800.000000000000000,40000.000000000000000,1616.549496838379810,1581.726933396375443,13,2.154129119467715
2288,0,800.000000000000000,40000.000000000000000,221.196839317164006,366.778611003109631,3,65.815484586198181
2289,0,111.998935926449434,518.523267688871101,0.000000000000000,0.000000000000000,0,
2290,0,800.000000000000000,40000.000000000000000,1698.010704292230912,1653.875855727751514,14,2.599209089372366
2291,0,800.000000000000000,40000.000000000000000,2290.985936505612244,1895.417385075621496,13,17.266302037337788
2292,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
2293,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
2294,0,800.000000000000000,40000.000000000000000,477.134076549204053,542.425240806975921,6,13.684028759794264
2295,0,800.000000000000000,40000.000000000000000,0.000000000000000,4.334409741764030,1,
2296,0,800.000000000000000,40000.000000000000000,1119.470513721335919,1060.326225031100876,7,5.283237741888174
2297,0,800.000000000000000,40000.000000000000000,0.000000000000000,3.936780329679580,1,
2298,0,800.000000000000000,40000.000000000000000,1067.638772728665117,1937.633215338326636,21,81.487715211591151
2299,0,800.000000000000000,40000.000000000000000,1041.207397745939943,1187.216300406779055,8,14.023037386876696
2300,0,800.000000000000000,40000.000000000000000,750.455143281036044,769.916567618998101,6,2.593282824723609
2301,0,800.000000000000000,40000.000000000000000,0.000000000000000,245.197039422393402,5,
2302,0,800.000000000000000,40000.000000000000000,485.908093953737989,423.458659952301389,3,12.852108202869788
2303,0,458.202629770723206,5819.259999971836805,0.000000000000000,0.000000000000000,0,
2304,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
2305,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
2306,0,781.904307497362424,38165.499082977483340,146.544233441040006,127.285746409190992,1,13.141756983291597
2307,0,800.000000000000000,40000.000000000000000,534.036920271732015,698.845261401495691,8,30.860851539235313
2308,0,800.000000000000000,40000.000000000000000,145.269935758944001,174.192725238038463,3,19.909686975485386
2309,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
2310,0,800.000000000000000,40000.000000000000000,1074.870094847975906,1035.537637040583149,6,3.659275478582901
2311,0,800.000000000000000,40000.000000000000000,596.902272588468122,745.390717901688959,5,24.876508623312883
2312,0,800.000000000000000,40000.000000000000000,189.870354632303986,252.034796940013990,1,32.740467793455906
2313,0,800.000000000000000,40000.000000000000000,939.900732019307952,1026.734452052585993,7,9.238605426630762
2314,0,800.000000000000000,40000.000000000000000,0.000000000000000,31.179309558628908,5,
2315,0,800.000000000000000,40000.000000000000000,1856.226956919839722,1975.376092959952075,13,6.418888358233112
2316,0,800.000000000000000,40000.000000000000000,734.951188148868027,673.424919610462439,6,8.371476845064048
2317,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
2318,0,800.000000000000000,40000.000000000000000,0.000000000000000,39.423371880563401,2,
2319,0,800.000000000000000,40000.000000000000000,1410.859917027288020,1589.288572665949232,11,12.646801676428247
2320,0,800.000000000000000,40000.000000000000000,687.589790964300050,799.066062087820001,5,16.212612896299948
2321,0,800.000000000000000,40000.000000000000000,0.000000000000000,43.015865684345599,1,
2322,0,800.000000000000000,40000.000000000000000,0.000000000000000,28.625112258458500,1,
2323,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
2324,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
2325,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
2326,0,800.000000000000000,40000.000000000000000,1296.597891532680251,1262.251334651663001,9,2.648975222412010
2327,0,800.000000000000000,40000.000000000000000,873.232505208918042,720.643184067585935,4,17.474077090708576
2328,0,800.000000000000000,40000.000000000000000,292.451318041031982,362.262259232201018,2,23.870961382151918
2329,0,415.354211833543218,1535.419999994337559,0.000000000000000,0.000000000000000,0,
2330,0,800.000000000000000,40000.000000000000000,1141.837032302654052,1075.415299204675875,6,5.817093965154609
2331,0,800.000000000000000,40000.000000000000000,1168.424783008523946,1506.585315368286729,11,28.941574783192170
2332,0,800.000000000000000,40000.000000000000000,1242.865005937632077,1439.569960842933369,11,15.826735322466073
2333,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
2334,0,800.000000000000000,40000.000000000000000,0.000000000000000,104.934810884684993,1,
2335,0,800.000000000000000,40000.000000000000000,974.896195492296101,770.699592850718545,8,20.945471280505288
2336,0,800.000000000000000,40000.000000000000000,300.456224024616006,330.365451902565042,2,9.954604194020162
2337,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
2338,0,800.000000000000000,40000.000000000000000,560.690980122240035,546.648007298558468,4,2.504583330486244
2339,0,800.000000000000000,40000.000000000000000,957.305394459432023,1237.192847266746185,12,29.237007795757808
2340,0,800.000000000000000,40000.000000000000000,1118.903902226262062,1004.668017251765605,10,10.209624324949038
2341,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
2342,0,800.000000000000000,40000.000000000000000,924.676769899503142,966.492497042424020,7,4.522199378650503
2343,0,800.000000000000000,40000.000000000000000,1150.690806932688020,1621.143367473720218,10,40.884359004751509
2344,0,800.000000000000000,40000.000000000000000,784.589834817796032,739.651877910592248,6,5.727573174286619
2345,0,800.000000000000000,40000.000000000000000,314.326761583679968,523.301829503054478,5,66.483384000296525
2346,0,800.000000000000000,40000.000000000000000,0.000000000000000,11.776380644580900,1,
2347,0,800.000000000000000,40000.000000000000000,1126.460384102349053,1049.979357895264911,7,6.789499860488228
2348,0,800.000000000000000,40000.000000000000000,1862.049588992091230,2084.208620342229096,17,11.930886946485153
2349,0,800.000000000000000,40000.000000000000000,174.472590973644003,187.864069539738011,1,7.675405340955209
2350,0,800.000000000000000,40000.000000000000000,1163.646166700664025,1249.567428482562036,7,7.383796229528625
2351,0,800.000000000000000,40000.000000000000000,0.000000000000000,84.368782603285695,2,
2352,0,800.000000000000000,40000.000000000000000,801.475845264341842,756.267001459167318,5,5.640699476135029
2353,0,800.000000000000000,40000.000000000000000,0.000000000000000,-10.983743381865899,1,
2354,0,800.000000000000000,40000.000000000000000,0.000000000000000,31.764390905614700,1,
2355,0,800.000000000000000,40000.000000000000000,796.754625730523912,881.580280078808869,7,10.646396218975257
2356,0,800.000000000000000,40000.000000000000000,126.580236421536000,153.509873339957295,2,21.274756375664001
2357,0,800.000000000000000,40000.000000000000000,1813.204965219048063,1906.541734326217920,14,5.147612702234913
2358,0,800.000000000000000,40000.000000000000000,920.786266787867930,923.387268329024323,8,0.282476144027419
2359,0,800.000000000000000,40000.000000000000000,1729.831590686384970,1553.753232650575455,11,10.178930653355849
2360,0,800.000000000000000,40000.000000000000000,240.205113075095994,628.460386898996717,8,161.634891469824538
2361,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
2362,0,800.000000000000000,40000.000000000000000,1092.832353661859997,1010.741826777988081,7,7.511721867384616
2363,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
2364,0,800.000000000000000,40000.000000000000000,1983.902625899505210,1584.123533503287945,10,20.151144878643258
2365,0,800.000000000000000,40000.000000000000000,844.222214388600037,1025.881955564306054,7,21.518000602159830
2366,0,800.000000000000000,40000.000000000000000,1238.192581103279963,1028.861599697474276,8,16.906173126904321
2367,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
2368,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
2369,0,800.000000000000000,40000.000000000000000,271.425406286447981,127.105537920979003,1,53.171097849683768
2370,0,429.966241104662515,2923.285785872227734,322.078739149764033,287.022233257325979,2,10.884452039579383
2371,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
2372,0,800.000000000000000,40000.000000000000000,1085.064476304743948,1186.503802604151133,7,9.348691116021534
2373,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
2374,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
2375,0,800.000000000000000,40000.000000000000000,1180.636802461943944,1244.156567084864491,9,5.380127443974712
2376,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
2377,0,800.000000000000000,40000.000000000000000,0.000000000000000,58.368238856812297,2,
2378,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
2379,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
2380,0,800.000000000000000,40000.000000000000000,0.000000000000000,48.768565600905177,3,
2381,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
2382,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
2383,0,800.000000000000000,40000.000000000000000,458.428591134035969,466.692598132587364,4,1.802681411756701
2384,0,758.499188414905234,37337.563970322473324,0.000000000000000,0.000000000000000,0,
2385,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
2386,0,192.972765224100755,1004.976719097141881,0.000000000000000,0.000000000000000,0,
2387,0,800.000000000000000,40000.000000000000000,1307.499599641859959,1175.903523732742997,8,10.064712520383388
2388,0,800.000000000000000,40000.000000000000000,1069.478520525432032,1046.992985677330353,8,2.102476526321875
2389,0,800.000000000000000,40000.000000000000000,931.723988559191866,1015.740389565106057,8,9.017305772693076
2390,0,800.000000000000000,40000.000000000000000,141.871808606687978,165.072431732906892,2,16.353229971528830
2391,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
2392,0,800.000000000000000,40000.000000000000000,165.021549831431997,186.514417789734978,1,13.024279544252099
2393,0,798.238510084063705,39906.692933884500235,0.000000000000000,0.000000000000000,0,
2394,0,800.000000000000000,40000.000000000000000,0.000000000000000,-16.877318654003183,2,
2395,0,492.907823549347711,9290.837893295580216,0.000000000000000,0.000000000000000,0,
2396,0,800.000000000000000,40000.000000000000000,577.469232936504000,660.888886963151663,5,14.445731351339392
2397,0,800.000000000000000,40000.000000000000000,1185.743780892989889,793.914379034411468,6,33.045031158712014
2398,0,800.000000000000000,40000.000000000000000,1751.203589620428147,1849.816369040091331,12,5.631143060929736
2399,0,800.000000000000000,40000.000000000000000,1256.415460703064127,1300.530814569926406,9,3.511207498368115
2400,0,800.000000000000000,40000.000000000000000,1024.004379037643957,809.248061494986018,4,20.972206949396568
2401,0,800.000000000000000,40000.000000000000000,0.000000000000000,157.649088253367495,4,
2402,0,800.000000000000000,40000.000000000000000,1014.426918837540029,883.375192737111320,7,12.918794214432374
2403,0,800.000000000000000,40000.000000000000000,0.000000000000000,9.641155191691519,1,
2404,0,800.000000000000000,40000.000000000000000,160.809371940357011,144.559942730141699,4,10.104777485383192
2405,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
2406,0,800.000000000000000,40000.000000000000000,851.272971537752937,1062.244329896835552,8,24.783044383281734
2407,0,800.000000000000000,40000.000000000000000,2969.161545314241266,2619.157081952294902,46,11.787989909619540
2408,0,800.000000000000000,40000.000000000000000,0.000000000000000,14.159775795635829,2,
2409,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
2410,0,800.000000000000000,40000.000000000000000,1438.575891612876148,1486.593639589616259,12,3.337866862408243
2411,0,800.000000000000000,40000.000000000000000,2002.545326538242989,1514.737306088221885,12,24.359399709233266
2412,0,800.000000000000000,40000.000000000000000,1296.810274479695863,1799.929650888149354,12,38.796683393822910
2413,0,800.000000000000000,40000.000000000000000,1807.956308412360158,1754.005722818239065,13,2.984064678061678
2414,0,800.000000000000000,40000.000000000000000,1156.515384672467917,1101.576628536818362,8,4.750369676336692
2415,0,406.679765282328049,667.028063263048125,0.000000000000000,0.000000000000000,0,
2416,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
2417,0,800.000000000000000,40000.000000000000000,1437.416364067308223,1398.973413338835826,9,2.674447828024885
2418,0,800.000000000000000,40000.000000000000000,1209.308500309103920,1317.063334670041968,9,8.910450421327187
2419,0,800.000000000000000,40000.000000000000000,219.603967214544014,199.531138431793124,2,9.140467286340307
2420,0,800.000000000000000,40000.000000000000000,224.701157942928006,323.060606308720025,2,43.773449708156107
2421,0,800.000000000000000,40000.000000000000000,1730.096504148303211,1305.459194715073863,19,24.544140076294241
2422,0,800.000000000000000,40000.000000000000000,0.000000000000000,-7.341724907197240,1,
2423,0,800.000000000000000,40000.000000000000000,2124.679001948064069,2154.753278417835190,15,1.415473887688295
2424,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
2425,0,800.000000000000000,40000.000000000000000,0.000000000000000,27.631133868552499,1,
2426,0,38.063410654607750,57.903862082328615,0.000000000000000,0.000000000000000,0,
2427,0,800.000000000000000,40000.000000000000000,2481.008032302002903,2550.108557330599069,15,2.785179416145672
2428,0,800.000000000000000,40000.000000000000000,1160.284041504773995,1011.366655893032430,9,12.834562941899158
2429,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
2430,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
2431,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
2432,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
2433,0,800.000000000000000,40000.000000000000000,1076.356775477088149,933.060824410430087,5,13.313053285992748
2434,0,800.000000000000000,40000.000000000000000,872.256763394711925,1108.261695542116968,8,27.056818823496876
2435,0,800.000000000000000,40000.000000000000000,1498.683020285257044,1425.405052907071195,12,4.889490731951993
2436,0,800.000000000000000,40000.000000000000000,0.000000000000000,-8.648418574064580,1,
2437,0,800.000000000000000,40000.000000000000000,0.000000000000000,10.684255600245359,2,
2438,0,800.000000000000000,40000.000000000000000,477.755439312492058,521.175161132729954,5,9.088273674648374
2439,0,416.769959367420824,1676.997865888325805,0.000000000000000,0.000000000000000,0,
2440,0,800.000000000000000,40000.000000000000000,193.587056205083996,142.438633315654982,1,26.421406416368530
2441,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
2442,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
2443,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
2444,0,800.000000000000000,40000.000000000000000,289.053190888775987,348.494183601832276,5,20.564032706329279
2445,0,800.000000000000000,40000.000000000000000,1236.183228289070939,1291.116743465722493,9,4.443800394596991
2446,0,800.000000000000000,40000.000000000000000,1160.223382163178030,1155.909326367293943,8,0.371829758148879
2447,0,800.000000000000000,40000.000000000000000,0.000000000000000,2.826949369922470,1,
2448,0,800.000000000000000,40000.000000000000000,892.539334834739975,1051.331022169420066,7,17.791001599283184
2449,0,800.000000000000000,40000.000000000000000,1655.795738005397880,1412.997294161233185,9,14.663550477345966
2450,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
2451,0,800.000000000000000,40000.000000000000000,1327.398477418350012,1290.992404024859525,11,2.742663488984593
2452,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
2453,0,800.000000000000000,40000.000000000000000,489.266801062452032,514.288238434532218,5,5.114068094901527
2454,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
2455,0,800.000000000000000,40000.000000000000000,1386.966835487987737,1525.427504812720827,16,9.982983426998624
2456,0,800.000000000000000,40000.000000000000000,0.000000000000000,29.499554948137497,1,
2457,0,800.000000000000000,40000.000000000000000,529.470686910888048,791.222079649234843,9,49.436427588747812
2458,0,800.000000000000000,40000.000000000000000,852.929915216256063,908.458989984652931,6,6.510391273392932
2459,0,800.000000000000000,40000.000000000000000,2155.575458991680989,1629.074223443587016,10,24.425089520845482
2460,0,800.000000000000000,40000.000000000000000,512.267668202592063,623.879653769925994,4,21.787825485639186
2461,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
2462,0,800.000000000000000,40000.000000000000000,508.763349576828034,473.772471097898801,4,6.877633482842946
2463,0,800.000000000000000,40000.000000000000000,0.000000000000000,40.791014011867723,2,
2464,0,800.000000000000000,40000.000000000000000,1694.284959820139875,1786.398753068568794,10,5.436735580666870
2465,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
2466,0,800.000000000000000,40000.000000000000000,666.670070683224026,739.195647521513251,6,10.878780978417522
2467,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
2468,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
2469,0,450.124960413659494,5011.466948768682414,0.000000000000000,0.000000000000000,0,
2470,0,800.000000000000000,40000.000000000000000,618.951792755754013,596.537764902152162,5,3.621288138419966
2471,0,800.000000000000000,40000.000000000000000,1352.265474670487947,484.960148429951516,4,64.137208446579336
2472,0,800.000000000000000,40000.000000000000000,626.317310750183992,393.784035124347042,2,37.127071475529810
2473,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
2474,0,800.000000000000000,40000.000000000000000,577.703442142728022,521.924196749112980,3,9.655342399679551
2475,0,800.000000000000000,40000.000000000000000,1067.967649069955769,961.889196197979118,6,9.932740281445373
2476,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
2477,0,800.000000000000000,40000.000000000000000,992.409952438871983,1047.460175345777088,9,5.547125235052089
2478,0,800.000000000000000,40000.000000000000000,183.817440642348004,164.130684337246976,1,10.709950174643861
2479,0,800.000000000000000,40000.000000000000000,2642.110961743043845,2482.237410861940134,15,6.050977918642467
2480,0,767.971546766548045,37377.292092338291695,0.000000000000000,0.000000000000000,0,
2481,0,800.000000000000000,40000.000000000000000,1381.793115727547956,1456.703978651470152,10,5.421279211141517
2482,0,800.000000000000000,40000.000000000000000,1310.721357509243944,1234.606129082847929,8,5.807125060587808
2483,0,680.731893051524821,27032.327914441972098,0.000000000000000,0.000000000000000,0,
2484,0,800.000000000000000,40000.000000000000000,1684.590095683458230,1743.246887116577454,13,3.481962263901443
2485,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
2486,0,800.000000000000000,40000.000000000000000,0.000000000000000,13.518347828293500,1,
2487,0,800.000000000000000,40000.000000000000000,0.000000000000000,51.236263443239650,4,
2488,0,800.000000000000000,40000.000000000000000,1693.329236558567800,1753.195927972990148,8,3.535443085840308
2489,0,785.774063774554520,38581.870892153048771,856.477259450992051,898.680524201594153,8,4.927540607167398
2490,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
